,CHIR99021_uM,BMP4_uM,BMP7_uM,SHH_uM,SAG_uM,RA_uM,FGF8_uM,FGF2_uM,FGF4_uM,IWP2_uM,XAV939_uM,SB431542_uM,LDN193189_uM,DAPT_uM,EGF_uM,ActivinA_uM,Dorsomorphin_uM,purmorphamine_uM,cyclopamine_uM,log_harvest_day
virtual_04661,0.5,0.0003846153846153846,0.0,0.002551020408163265,1.0,0.0,0.0044444444444444444,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_04662,1.5,0.0019230769230769232,0.0,0.01020408163265306,0.0,0.1,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_04663,1.5,0.0019230769230769232,0.0,0.002551020408163265,0.0,0.05,0.0044444444444444444,0.0,0.0,5.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_04664,0.0,0.0007692307692307692,0.0,0.00510204081632653,1.0,0.5,0.0,0.0,0.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_04665,1.5,0.0,0.0,0.00510204081632653,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_04666,9.0,0.0019230769230769232,0.0,0.00510204081632653,0.0,0.0,0.0022222222222222222,0.0,0.0,2.5,0.0,10.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_04667,1.5,0.0,0.0,0.00510204081632653,0.05,0.1,0.0022222222222222222,0.0,0.0,5.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_04668,0.0,0.0007692307692307692,0.0,0.0,0.05,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_04669,9.0,0.0007692307692307692,0.0,0.00510204081632653,0.05,0.01,0.0044444444444444444,0.0,0.0,0.0,0.0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_04670,3.0,0.0003846153846153846,0.0,0.0,0.0,0.5,0.0,0.0,0.0,5.0,0.0,5.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_04671,0.5,0.0007692307692307692,0.0,0.00510204081632653,0.05,0.05,0.0022222222222222222,0.0,0.0,0.0,0.0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_04672,9.0,0.0019230769230769232,0.0,0.0,0.25,0.01,0.0,0.0,0.0,0.0,0.0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_04673,3.0,0.0019230769230769232,0.0,0.00510204081632653,0.5,0.0,0.0044444444444444444,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_04674,1.5,0.0007692307692307692,0.0,0.00510204081632653,0.5,0.05,0.0,0.0,0.0,2.5,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_04675,1.5,0.0007692307692307692,0.0,0.0,0.5,0.0,0.0022222222222222222,0.0,0.0,0.0,0.0,10.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_04676,0.0,0.0019230769230769232,0.0,0.002551020408163265,0.25,0.1,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_04677,0.5,0.0019230769230769232,0.0,0.002551020408163265,0.0,0.01,0.0044444444444444444,0.0,0.0,2.5,0.0,10.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_04678,6.0,0.0007692307692307692,0.0,0.00510204081632653,0.05,0.1,0.0044444444444444444,0.0,0.0,0.0,0.0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_04679,0.5,0.0019230769230769232,0.0,0.002551020408163265,0.05,0.0,0.0022222222222222222,0.0,0.0,0.0,0.0,5.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_04680,0.5,0.0019230769230769232,0.0,0.01020408163265306,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_04681,3.0,0.0,0.0,0.0,1.0,0.1,0.0,0.0,0.0,2.5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_04682,1.0,0.0019230769230769232,0.0,0.01020408163265306,0.25,0.01,0.0,0.0,0.0,0.0,0.0,10.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_04683,9.0,0.0,0.0,0.01020408163265306,1.0,0.05,0.0044444444444444444,0.0,0.0,5.0,0.0,10.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_04684,1.5,0.0007692307692307692,0.0,0.002551020408163265,0.05,0.01,0.0044444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_04685,3.0,0.0019230769230769232,0.0,0.0,0.05,0.0,0.0044444444444444444,0.0,0.0,5.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_04686,6.0,0.0019230769230769232,0.0,0.00510204081632653,0.0,0.01,0.0044444444444444444,0.0,0.0,5.0,0.0,5.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_04687,1.5,0.0007692307692307692,0.0,0.0,0.5,0.05,0.0022222222222222222,0.0,0.0,2.5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_04688,0.0,0.0003846153846153846,0.0,0.002551020408163265,0.25,0.1,0.0044444444444444444,0.0,0.0,0.0,0.0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_04689,0.5,0.0,0.0,0.00510204081632653,0.25,0.5,0.0022222222222222222,0.0,0.0,5.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_04690,0.0,0.0007692307692307692,0.0,0.01020408163265306,0.25,0.05,0.0022222222222222222,0.0,0.0,2.5,0.0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_04691,0.5,0.0003846153846153846,0.0,0.0,0.25,0.5,0.0044444444444444444,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_04692,0.0,0.0019230769230769232,0.0,0.002551020408163265,0.0,0.05,0.0044444444444444444,0.0,0.0,2.5,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_04693,0.5,0.0,0.0,0.01020408163265306,0.05,0.01,0.0,0.0,0.0,0.0,0.0,10.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_04694,0.0,0.0,0.0,0.002551020408163265,0.25,0.05,0.0044444444444444444,0.0,0.0,2.5,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_04695,3.0,0.0003846153846153846,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_04696,3.0,0.0,0.0,0.01020408163265306,0.5,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_04697,3.0,0.0,0.0,0.002551020408163265,0.0,0.01,0.0022222222222222222,0.0,0.0,5.0,0.0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_04698,9.0,0.0007692307692307692,0.0,0.01020408163265306,0.5,0.05,0.0044444444444444444,0.0,0.0,0.0,0.0,5.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_04699,0.5,0.0003846153846153846,0.0,0.01020408163265306,0.5,0.1,0.0044444444444444444,0.0,0.0,0.0,0.0,5.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_04700,6.0,0.0007692307692307692,0.0,0.002551020408163265,0.0,0.05,0.0,0.0,0.0,2.5,0.0,10.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_04701,1.5,0.0019230769230769232,0.0,0.01020408163265306,0.25,0.5,0.0044444444444444444,0.0,0.0,5.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_04702,0.0,0.0019230769230769232,0.0,0.00510204081632653,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_04703,1.0,0.0019230769230769232,0.0,0.002551020408163265,1.0,0.0,0.0044444444444444444,0.0,0.0,2.5,0.0,10.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_04704,1.0,0.0003846153846153846,0.0,0.01020408163265306,0.5,0.5,0.0022222222222222222,0.0,0.0,5.0,0.0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_04705,6.0,0.0019230769230769232,0.0,0.0,0.0,0.1,0.0044444444444444444,0.0,0.0,2.5,0.0,10.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_04706,0.0,0.0,0.0,0.00510204081632653,0.05,0.5,0.0022222222222222222,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_04707,1.5,0.0019230769230769232,0.0,0.002551020408163265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_04708,1.0,0.0007692307692307692,0.0,0.0,0.05,0.01,0.0044444444444444444,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_04709,0.0,0.0007692307692307692,0.0,0.00510204081632653,0.5,0.01,0.0,0.0,0.0,5.0,0.0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_04710,0.0,0.0007692307692307692,0.0,0.01020408163265306,1.0,0.05,0.0022222222222222222,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_04711,6.0,0.0007692307692307692,0.0,0.002551020408163265,0.25,0.1,0.0,0.0,0.0,2.5,0.0,5.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_04712,9.0,0.0007692307692307692,0.0,0.00510204081632653,0.0,0.01,0.0,0.0,0.0,2.5,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_04713,0.0,0.0007692307692307692,0.0,0.00510204081632653,0.5,0.1,0.0022222222222222222,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_04714,9.0,0.0003846153846153846,0.0,0.0,0.5,0.1,0.0022222222222222222,0.0,0.0,2.5,0.0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_04715,3.0,0.0,0.0,0.0,0.0,0.05,0.0044444444444444444,0.0,0.0,2.5,0.0,10.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_04716,1.5,0.0019230769230769232,0.0,0.0,0.5,0.05,0.0022222222222222222,0.0,0.0,2.5,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_04717,1.5,0.0019230769230769232,0.0,0.0,0.0,0.0,0.0044444444444444444,0.0,0.0,2.5,0.0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_04718,0.5,0.0007692307692307692,0.0,0.002551020408163265,0.0,0.01,0.0,0.0,0.0,0.0,0.0,10.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_04719,3.0,0.0003846153846153846,0.0,0.002551020408163265,1.0,0.5,0.0022222222222222222,0.0,0.0,2.5,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_04720,0.0,0.0,0.0,0.00510204081632653,0.0,0.1,0.0044444444444444444,0.0,0.0,2.5,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_04721,3.0,0.0,0.0,0.01020408163265306,0.25,0.0,0.0044444444444444444,0.0,0.0,2.5,0.0,5.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_04722,1.5,0.0007692307692307692,0.0,0.01020408163265306,0.0,0.0,0.0022222222222222222,0.0,0.0,0.0,0.0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_04723,0.5,0.0003846153846153846,0.0,0.002551020408163265,0.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_04724,6.0,0.0,0.0,0.0,0.5,0.5,0.0022222222222222222,0.0,0.0,0.0,0.0,5.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_04725,1.0,0.0019230769230769232,0.0,0.002551020408163265,0.0,0.01,0.0022222222222222222,0.0,0.0,5.0,0.0,10.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_04726,1.0,0.0007692307692307692,0.0,0.0,0.25,0.05,0.0044444444444444444,0.0,0.0,2.5,0.0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_04727,6.0,0.0019230769230769232,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_04728,0.0,0.0003846153846153846,0.0,0.01020408163265306,0.25,0.05,0.0022222222222222222,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_04729,0.0,0.0003846153846153846,0.0,0.00510204081632653,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_04730,6.0,0.0003846153846153846,0.0,0.00510204081632653,0.25,0.5,0.0022222222222222222,0.0,0.0,0.0,0.0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_04731,6.0,0.0003846153846153846,0.0,0.002551020408163265,0.0,0.05,0.0022222222222222222,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_04732,0.5,0.0,0.0,0.002551020408163265,1.0,0.05,0.0044444444444444444,0.0,0.0,0.0,0.0,10.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_04733,6.0,0.0007692307692307692,0.0,0.00510204081632653,0.25,0.05,0.0022222222222222222,0.0,0.0,0.0,0.0,10.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_04734,3.0,0.0,0.0,0.00510204081632653,1.0,0.05,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_04735,3.0,0.0,0.0,0.002551020408163265,0.5,0.1,0.0022222222222222222,0.0,0.0,2.5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_04736,0.5,0.0007692307692307692,0.0,0.002551020408163265,1.0,0.0,0.0044444444444444444,0.0,0.0,0.0,0.0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_04737,0.0,0.0007692307692307692,0.0,0.00510204081632653,0.0,0.05,0.0044444444444444444,0.0,0.0,2.5,0.0,5.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_04738,3.0,0.0019230769230769232,0.0,0.01020408163265306,0.25,0.1,0.0,0.0,0.0,2.5,0.0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_04739,3.0,0.0,0.0,0.00510204081632653,1.0,0.5,0.0,0.0,0.0,5.0,0.0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_04740,9.0,0.0,0.0,0.0,0.5,0.05,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_04741,3.0,0.0,0.0,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_04742,9.0,0.0007692307692307692,0.0,0.01020408163265306,0.05,0.0,0.0044444444444444444,0.0,0.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_04743,6.0,0.0019230769230769232,0.0,0.002551020408163265,0.0,0.01,0.0044444444444444444,0.0,0.0,2.5,0.0,10.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_04744,0.0,0.0,0.0,0.00510204081632653,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_04745,9.0,0.0,0.0,0.0,0.0,0.05,0.0022222222222222222,0.0,0.0,2.5,0.0,10.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_04746,6.0,0.0,0.0,0.00510204081632653,0.05,0.0,0.0022222222222222222,0.0,0.0,2.5,0.0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_04747,1.0,0.0003846153846153846,0.0,0.002551020408163265,0.5,0.0,0.0022222222222222222,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_04748,0.5,0.0019230769230769232,0.0,0.0,0.25,0.1,0.0044444444444444444,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_04749,1.0,0.0019230769230769232,0.0,0.0,0.0,0.05,0.0022222222222222222,0.0,0.0,5.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_04750,0.5,0.0007692307692307692,0.0,0.002551020408163265,0.5,0.05,0.0022222222222222222,0.0,0.0,2.5,0.0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_04751,6.0,0.0,0.0,0.01020408163265306,0.25,0.1,0.0044444444444444444,0.0,0.0,2.5,0.0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_04752,1.0,0.0007692307692307692,0.0,0.0,0.5,0.01,0.0022222222222222222,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_04753,0.5,0.0003846153846153846,0.0,0.00510204081632653,0.5,0.5,0.0,0.0,0.0,5.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_04754,9.0,0.0019230769230769232,0.0,0.002551020408163265,1.0,0.01,0.0,0.0,0.0,2.5,0.0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_04755,3.0,0.0003846153846153846,0.0,0.00510204081632653,0.05,0.05,0.0022222222222222222,0.0,0.0,2.5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_04756,1.5,0.0,0.0,0.0,0.05,0.5,0.0022222222222222222,0.0,0.0,5.0,0.0,10.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_04757,0.5,0.0,0.0,0.00510204081632653,1.0,0.1,0.0022222222222222222,0.0,0.0,5.0,0.0,5.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_04758,6.0,0.0003846153846153846,0.0,0.002551020408163265,0.25,0.01,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_04759,1.0,0.0003846153846153846,0.0,0.00510204081632653,0.05,0.1,0.0,0.0,0.0,5.0,0.0,10.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_04760,0.0,0.0003846153846153846,0.0,0.002551020408163265,1.0,0.5,0.0044444444444444444,0.0,0.0,5.0,0.0,5.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_04761,1.5,0.0019230769230769232,0.0,0.0,0.0,0.5,0.0,0.0,0.0,2.5,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_04762,3.0,0.0,0.0,0.002551020408163265,0.05,0.05,0.0022222222222222222,0.0,0.0,2.5,0.0,5.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_04763,3.0,0.0007692307692307692,0.0,0.0,0.0,0.5,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_04764,9.0,0.0003846153846153846,0.0,0.0,0.5,0.01,0.0022222222222222222,0.0,0.0,0.0,0.0,10.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_04765,1.5,0.0007692307692307692,0.0,0.01020408163265306,0.5,0.01,0.0,0.0,0.0,0.0,0.0,5.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_04766,0.0,0.0003846153846153846,0.0,0.01020408163265306,0.0,0.01,0.0,0.0,0.0,2.5,0.0,10.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_04767,0.0,0.0003846153846153846,0.0,0.01020408163265306,0.5,0.01,0.0022222222222222222,0.0,0.0,5.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_04768,9.0,0.0003846153846153846,0.0,0.002551020408163265,0.25,0.5,0.0044444444444444444,0.0,0.0,0.0,0.0,10.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_04769,1.0,0.0019230769230769232,0.0,0.002551020408163265,0.0,0.1,0.0044444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_04770,1.0,0.0019230769230769232,0.0,0.0,0.0,0.0,0.0044444444444444444,0.0,0.0,5.0,0.0,10.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_04771,6.0,0.0,0.0,0.01020408163265306,0.05,0.05,0.0044444444444444444,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_04772,3.0,0.0,0.0,0.01020408163265306,0.05,0.5,0.0022222222222222222,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_04773,6.0,0.0007692307692307692,0.0,0.01020408163265306,0.05,0.0,0.0,0.0,0.0,5.0,0.0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_04774,6.0,0.0,0.0,0.01020408163265306,0.5,0.5,0.0044444444444444444,0.0,0.0,5.0,0.0,5.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_04775,6.0,0.0019230769230769232,0.0,0.01020408163265306,0.0,0.0,0.0,0.0,0.0,2.5,0.0,5.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_04776,1.0,0.0003846153846153846,0.0,0.00510204081632653,0.0,0.05,0.0,0.0,0.0,5.0,0.0,10.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_04777,3.0,0.0,0.0,0.0,0.05,0.5,0.0022222222222222222,0.0,0.0,0.0,0.0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_04778,0.0,0.0003846153846153846,0.0,0.01020408163265306,0.05,0.0,0.0044444444444444444,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_04779,1.5,0.0007692307692307692,0.0,0.01020408163265306,0.05,0.05,0.0044444444444444444,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_04780,0.5,0.0019230769230769232,0.0,0.00510204081632653,0.25,0.5,0.0,0.0,0.0,5.0,0.0,10.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_04781,1.0,0.0019230769230769232,0.0,0.00510204081632653,0.0,0.5,0.0022222222222222222,0.0,0.0,2.5,0.0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_04782,0.0,0.0007692307692307692,0.0,0.00510204081632653,1.0,0.05,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_04783,0.5,0.0003846153846153846,0.0,0.002551020408163265,0.05,0.0,0.0044444444444444444,0.0,0.0,2.5,0.0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_04784,6.0,0.0019230769230769232,0.0,0.00510204081632653,0.05,0.5,0.0044444444444444444,0.0,0.0,5.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_04785,0.0,0.0003846153846153846,0.0,0.00510204081632653,0.5,0.1,0.0044444444444444444,0.0,0.0,0.0,0.0,5.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_04786,9.0,0.0007692307692307692,0.0,0.0,1.0,0.5,0.0044444444444444444,0.0,0.0,0.0,0.0,5.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_04787,6.0,0.0003846153846153846,0.0,0.0,0.5,0.01,0.0044444444444444444,0.0,0.0,0.0,0.0,10.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_04788,6.0,0.0007692307692307692,0.0,0.00510204081632653,0.0,0.0,0.0044444444444444444,0.0,0.0,2.5,0.0,5.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_04789,0.0,0.0,0.0,0.01020408163265306,0.05,0.5,0.0044444444444444444,0.0,0.0,2.5,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_04790,0.0,0.0003846153846153846,0.0,0.01020408163265306,0.0,0.01,0.0022222222222222222,0.0,0.0,2.5,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_04791,0.5,0.0007692307692307692,0.0,0.002551020408163265,0.0,0.5,0.0022222222222222222,0.0,0.0,2.5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_04792,6.0,0.0019230769230769232,0.0,0.0,1.0,0.01,0.0,0.0,0.0,0.0,0.0,10.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_04793,0.5,0.0019230769230769232,0.0,0.0,0.0,0.0,0.0022222222222222222,0.0,0.0,2.5,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
